order_id,order_ts,customer_id,region,channel,product_sku,product_name,category,quantity,unit_price_usd,discount_pct,order_status,shipping_days
ORD-003101,2026-03-05 18:01:41,CUST-01205,EMEA,wholesale,SKU-1276,500pc Night Market,PUZZLES,1,30.08,0.00,completed,11
ORD-003119,01-Jan-2025,CUST-00466,LATAM,wholesale,SKU-1187,Cosmetic Bundle,Digital,4,47.50,0.00,completed,6
ORD-002617,2026-06-14 19:10:00,CUST-00046,North America,online,SKU-1342,Hero Blister,Miniatures,1,80.91,0.10,completed,8
ORD-001326,03/24/2025,CUST-00007,latam,RETAIL,SKU-1333,Terrain Kit,Miniatures,1,88.13,0.00,refunded,15
ORD-003905,2025-08-26 18:01:14,CUST-01036,LATAM,online,SKU-1003,Promo Tin,Trading Cards,4,190.88,0.00,pending,13
ORD-002065,2026-04-11 18:40:17,CUST-01139,APAC,retail,SKU-1371,Signal Fire,Board Games,4,40.19,0.00,pending,4
ORD-002160,2025-12-31 03:33:44,CUST-00861,LATAM,online,SKU-1222,Cosmetic Bundle,Digital,1,37.02,0.00,cancelled,13
ORD-002401,2025-12-05 19:12:05,CUST-01554,LATAM,RETAIL,SKU-1218,Paint Set,Miniatures,2,26.55,0.00,cancelled,17
ORD-004015,2025-07-12 04:07:31,CUST-01730,North America,online,SKU-1132,Expansion Key,Digital,5,45.86,0.25,completed,10
ORD-000876,19-Feb-2025,CUST-01577,EMEA,partner,SKU-1139,Dice Set,Accessories,5,6.25,0.00,pending,9
ORD-000197,2025-01-02 09:49:19,CUST-00129,  EMEA ,online,SKU-1105,Castle Siege,Board Games,1,19.97,0.00,cancelled,18
ORD-000752,2025-11-07 18:05:02,CUST-00946,EMEA,retail,SKU-1051,Starter Deck,Trading Cards,2,249.31,0.00,refunded,5
ORD-000236,2025-03-04 13:55:54,CUST-01640,EMEA,  online ,SKU-1262,Terrain Kit,Miniatures,1,81.14,0.00,cancelled,14
ORD-000884,2025-01-13 14:59:41,CUST-01338,NORTH AMERICA,partner,SKU-1311,Harvest Moon Valley,board games,1,$79.93,0.00,pending,21
ORD-001133,2025-08-23 15:48:03,CUST-00048,North America,online,SKU-1163,Playmat,ACCESSORIES,2,18.96,0.20,refunded,3
ORD-000949,05/22/2026,CUST-01050,APAC,retail,SKU-1086,2000pc Star Chart,Puzzles,2,31.73,0.00,completed,4
ORD-004669,2025-06-30 00:25:21,CUST-00920,APAC,WHOLESALE,SKU-1364,Dice Set,Accessories,1,23.03,0.00,refunded,5
ORD-001958,2025-10-05 20:48:22,CUST-00463,North America,WHOLESALE,SKU-1099,Playmat,Accessories,2,32.70,0.20,refunded,17
ORD-000269,08/12/2025,CUST-01731,NORTH AMERICA,wholesale,SKU-1155,Dungeon Delve,  Board Games ,2,74.90,0.10,refunded,4
ORD-003388,2025-05-08 18:18:08,CUST-00900,EMEA,retail,SKU-1268,Hero Blister,Miniatures,1,100.64,0.00,pending,12
ORD-000469,04/03/2026,CUST-01406,  LATAM ,wholesale,SKU-1350,500pc Night Market,PUZZLES,1,19.65,0.00,completed,8
ORD-000087,28-May-2026,CUST-00513,North America,ONLINE,SKU-1380,1000pc Coastline,Puzzles,4,34.30,0.20,completed,21
ORD-002897,2025-04-26 03:00:16,CUST-01728,LATAM,online,SKU-1136,Deck Box,Accessories,3,17.36,0.00,cancelled,12
ORD-002992,2026-03-13T07:45:13Z,CUST-00348,LATAM,wholesale,SKU-1094,500pc Night Market,Puzzles,1,27.92,0.25,completed,12
ORD-000414,2025-12-21 06:51:52,CUST-01249,LATAM,partner,SKU-1353,Starter Deck,Trading Cards,1,80.39,0.00,refunded,11
ORD-001778,2026-01-25T19:34:06Z,CUST-00174,APAC,online,SKU-1182,Dice Set,ACCESSORIES,2,29.42,0.10,cancelled,7
ORD-002253,01-Feb-2025,CUST-00031,North America,wholesale,SKU-1234,Warband Set,Miniatures,2,128.87,0.10,refunded,12
ORD-000117,2025-09-17 09:41:36,CUST-00821,North America,retail,SKU-1085,Card Sleeves,Accessories,2,7.83,0.10,pending,1
ORD-003966,2025-12-28 13:26:10,CUST-01256,EMEA,retail,SKU-1275,Dice Set,accessories,4,8.83,0.05,pending,4
ORD-000576,2025-09-29 12:17:56,CUST-00148,EMEA,partner,SKU-1214,Castle Siege,  Board Games ,5,50.83,0.20,refunded,15
ORD-004269,03/26/2025,CUST-00084,APAC,retail,SKU-1061,1000pc Coastline,Puzzles,4,33.99,0.00,pending,6
ORD-001074,2025-07-03 10:19:25,CUST-01713,North America,partner,SKU-1084,Card Sleeves,Accessories,2,23.57,0.20,completed,10
ORD-000953,2025-03-04 19:30:26,CUST-00292,EMEA,wholesale,SKU-1047,Terrain Kit,Miniatures,1,128.56,0.00,completed,11
ORD-001918,2026-01-20 21:21:10,CUST-00094,LATAM,retail,SKU-1118,Expansion Key,Digital,1,27.49,0.00,refunded,13
ORD-002634,2025-10-07 06:08:41,CUST-01626,LATAM,online,SKU-1359,Cosmetic Bundle,digital,1,26.39,0.00,cancelled,6
ORD-000924,01-Oct-2025,,LATAM,wholesale,SKU-1190,500pc Night Market,Puzzles,1,13.79,0.00,refunded,17
ORD-002986,03/05/2026,CUST-00764,North America,retail,SKU-1150,2000pc Star Chart,Puzzles,-8,24.71,0.00,completed,2
ORD-000587,2026-02-17 23:42:02,CUST-01413,APAC,retail,SKU-1089,Promo Tin,Trading Cards,1,212.00,0.00,refunded,20
ORD-003773,2026-02-28 02:54:59,CUST-00286,  North America ,online,SKU-1263,Bundle Case,Trading Cards,1,160.97,0.00,pending,9
ORD-001487,03/08/2025,CUST-01680,  North America ,wholesale,SKU-1368,2000pc Star Chart,Puzzles,8,32.25,0.15,pending,6
ORD-000919,08-Sep-2025,CUST-01738,APAC,retail,SKU-1164,Paint Set,Miniatures,5,56.19,0.00,cancelled,11
ORD-004748,01-Dec-2025,CUST-00641,LATAM,online,SKU-1011,Starter Deck,Trading Cards,3,229.67,0.00,cancelled,19
ORD-003003,12/24/2025,CUST-01691,LATAM,online,SKU-1298,Playmat,Accessories,2,7.12,0.00,pending,16
ORD-004507,29-Aug-2025,CUST-00401,EMEA,partner,SKU-1271,Signal Fire,  Board Games ,3,77.52,0.00,pending,19
ORD-002207,2025-03-30 06:23:28,CUST-00727,APAC,retail,SKU-1278,Terrain Kit,Miniatures,4,46.25,0.00,cancelled,18
ORD-001100,05/02/2026,CUST-01162,APAC,partner,SKU-1032,Paint Set,Miniatures,3,145.75,0.00,cancelled,3
ORD-000988,2025-01-01T05:01:18Z,CUST-00440,emea,wholesale,SKU-1311,Promo Tin,Trading Cards,8,15.14,0.00,refunded,12
ORD-001591,2025-08-09 09:37:19,CUST-00297,LATAM,partner,SKU-1321,Booster Pack,Trading Cards,1,104.06,0.25,completed,18
ORD-004515,06/08/2026,CUST-01533,LATAM,retail,SKU-1342,Cosmetic Bundle,Digital,2,21.69,0.00,pending,20
ORD-003700,2026-05-01 03:58:00,CUST-01440,EMEA,retail,SKU-1105,1000pc Coastline,Puzzles,3,34.81,0.00,cancelled,10
ORD-003476,12-May-2026,CUST-00277,APAC,partner,SKU-1031,Season Pass,Digital,1,45.58,0.00,cancelled,21
ORD-004838,2025-08-09 15:16:53,CUST-01794,LATAM,wholesale,SKU-1123,Warband Set,Miniatures,2,92.92,0.00,cancelled,21
ORD-001017,2025-11-12 17:55:03,CUST-00068,EMEA,partner,SKU-1180,1000pc Coastline,Puzzles,1,26.40,0.00,refunded,4
ORD-001921,2025-10-04 19:41:23,CUST-01228,APAC,partner,SKU-1177,Cosmetic Bundle,DIGITAL,1,30.73,0.00,pending,8
ORD-003631,04/22/2026,CUST-00724,APAC,wholesale,SKU-1350,Expansion Key,Digital,3,13.20,0.10,cancelled,18
ORD-002470,2025-04-19 01:56:58,CUST-00524,LATAM,retail,SKU-1111,Collector Box,Trading Cards,1,131.18,0.00,completed,7
ORD-003949,2026-01-06 23:02:26,CUST-00651,APAC,partner,SKU-1160,Dungeon Delve,Board Games,2,51.49,0.00,completed,13
ORD-004816,2025-01-03 16:52:46,CUST-00962,APAC,retail,SKU-1084,Card Sleeves,Accessories,3,8.18,0.00,completed,10
ORD-002752,02/07/2025,CUST-01321,North America,ONLINE,SKU-1112,Season Pass,Digital,1,8.95,0.00,completed,3
ORD-003681,03/30/2025,CUST-01170,LATAM,  wholesale ,SKU-1062,Castle Siege,Board Games,2,77.74,0.10,completed,1
ORD-004460,2025-11-20 20:40:02,CUST-00411,LATAM,partner,SKU-1149,Promo Tin,Trading Cards,1,51.45,0.00,pending,17
ORD-004960,09/24/2025,CUST-00641,LATAM,wholesale,SKU-1236,Dice Set,accessories,8,15.01,0.00,pending,5
ORD-001279,2025-05-30 18:05:58,CUST-01642,LATAM,WHOLESALE,SKU-1106,Promo Tin,Trading Cards,3,55.80,0.00,pending,18
ORD-000138,2025-05-28T08:36:18Z,CUST-00065,APAC,partner,SKU-1258,Paint Set,Miniatures,4,51.99,0.00,pending,16
ORD-002056,04/19/2026,CUST-00440,LATAM,wholesale,SKU-1110,Card Sleeves,Accessories,1,22.11,0.05,pending,7
ORD-002488,2025-08-10 09:46:26,CUST-00996,  LATAM ,wholesale,SKU-1124,Warband Set,Miniatures,1,129.15,0.00,pending,20
ORD-003505,03/06/2026,CUST-00923,EMEA,partner,SKU-1350,Cosmetic Bundle,Digital,4,44.41,0.00,completed,20
ORD-004459,2025-04-19 02:48:25,CUST-00261,APAC,wholesale,SKU-1115,Starter Deck,Trading Cards,2,43.32,0.00,refunded,7
ORD-000140,2025-11-09 20:52:26,CUST-00952,APAC,partner,SKU-1102,500pc Night Market,Puzzles,2,15.28,0.00,completed,3
ORD-004180,2026-05-03 08:51:27,CUST-00942,APAC,retail,SKU-1148,Dungeon Delve,Board Games,5,$36.59,0.00,pending,21
ORD-002146,12/20/2025,CUST-01384,APAC,retail,SKU-1159,Expansion Key,DIGITAL,3,21.87,0.00,completed,6
ORD-002363,2025-04-01 22:36:53,CUST-00068,LATAM,RETAIL,SKU-1017,1000pc Coastline,Puzzles,1,22.00,0.00,refunded,1
ORD-002186,2026-01-11 12:44:32,CUST-00429,APAC,wholesale,SKU-1047,Cosmetic Bundle,Digital,2,52.06,0.15,refunded,13
ORD-004755,2026-01-17T12:57:00Z,CUST-01018,LATAM,WHOLESALE,SKU-1370,1000pc Coastline,Puzzles,1,11.90,0.00,pending,12
ORD-001763,2025-11-26 13:16:42,CUST-00803,EMEA,retail,SKU-1381,Hero Blister,MINIATURES,2,123.94,0.00,refunded,8
ORD-004216,18-Jul-2025,CUST-01575,LATAM,partner,SKU-1235,2000pc Star Chart,Puzzles,2,25.21,0.00,completed,6
ORD-003336,06-Feb-2025,CUST-01635,EMEA,ONLINE,SKU-1094,Castle Siege,Board Games,1,48.94,0.00,completed,13
ORD-002705,05/26/2025,CUST-00021,APAC,retail,SKU-1094,2000pc Star Chart,Puzzles,8,13.39,0.15,completed,10
ORD-004754,2026-02-12 17:34:18,CUST-01212,EMEA,RETAIL,SKU-1226,Terrain Kit,MINIATURES,1,20.09,0.00,refunded,13
ORD-001609,2025-04-05 03:37:07,CUST-00763,EMEA,online,SKU-1228,Expansion Key,digital,2,52.52,0.00,refunded,16
ORD-000069,06-Feb-2026,CUST-01114,LATAM,wholesale,SKU-1037,Booster Pack,Trading Cards,2,136.50,0.15,refunded,8
ORD-003271,2025-06-21 07:30:21,CUST-00597,latam,partner,SKU-1400,1000pc Coastline,PUZZLES,2,30.09,0.05,cancelled,9
ORD-001927,2025-03-09 05:17:26,CUST-01142,EMEA,retail,SKU-1342,Dice Set,Accessories,5,11.49,0.00,cancelled,21
ORD-001854,2025-12-05 04:09:18,CUST-00872,APAC,partner,SKU-1332,Castle Siege,BOARD GAMES,4,18.18,0.00,completed,10
ORD-002814,08/11/2025,CUST-01725,APAC,online,SKU-1159,Dungeon Delve,  Board Games ,2,23.83,0.05,refunded,8
ORD-001157,2025-03-15 14:38:45,CUST-01050,North America,retail,SKU-1221,Promo Tin,Trading Cards,1,241.02,0.00,pending,12
ORD-002013,2026-01-16 17:09:35,CUST-00143,North America,retail,SKU-1217,Deck Box,Accessories,1,28.30,0.20,completed,8
ORD-001244,2025-04-28 00:27:06,CUST-00707,EMEA,wholesale,SKU-1163,2000pc Star Chart,Puzzles,2,12.08,0.00,refunded,6
ORD-000091,09-Sep-2025,CUST-00283,EMEA,online,SKU-1095,Card Sleeves,Accessories,1,29.08,0.00,cancelled,4
ORD-004235,06/30/2026,CUST-00023,APAC,partner,SKU-1299,Castle Siege,BOARD GAMES,1,45.75,0.00,pending,6
ORD-002037,06-Aug-2025,CUST-01177,APAC,wholesale,SKU-1212,Cosmetic Bundle,Digital,1,6.95,0.00,refunded,15
ORD-003146,2025-08-31 13:09:45,CUST-01348,EMEA,wholesale,SKU-1385,Paint Set,Miniatures,4,72.98,0.00,pending,1
ORD-003980,01/11/2025,CUST-01421,apac,partner,SKU-1276,Deck Box,accessories,1,7.11,0.20,pending,18
ORD-001216,2026-04-14 16:19:35,CUST-01722,LATAM,wholesale,SKU-1314,1000pc Coastline,Puzzles,1,29.12,0.00,cancelled,12
ORD-003580,06-Nov-2025,CUST-01210,APAC,wholesale,SKU-1007,Playmat,Accessories,2,$19.16,0.00,pending,20
ORD-001434,2026-04-26 22:21:28,CUST-01110,LATAM,partner,SKU-1047,Cosmetic Bundle,Digital,-1,8.22,0.00,refunded,4
ORD-004681,2026-02-25T20:36:46Z,CUST-00490,EMEA,online,SKU-1314,Cosmetic Bundle,DIGITAL,2,35.07,0.15,completed,7
ORD-000783,2025-09-23 22:03:24,CUST-00144,LATAM,wholesale,SKU-1130,Castle Siege,Board Games,2,40.02,0.00,pending,12
ORD-000792,07-May-2026,CUST-00149,APAC,online,SKU-1274,Season Pass,DIGITAL,2,9.11,0.00,pending,19
ORD-003238,2025-07-20 11:17:14,CUST-00655,North America,partner,SKU-1198,Booster Pack,Trading Cards,1,234.23,0.05,refunded,15
ORD-003196,06/13/2025,CUST-00035,LATAM,WHOLESALE,SKU-1274,Cosmetic Bundle,Digital,2,11.69,0.00,refunded,3
ORD-001947,2026-01-03T06:56:48Z,CUST-00763,emea,partner,SKU-1343,Terrain Kit,Miniatures,1,$120.13,0.00,cancelled,7
ORD-001506,2025-04-25 14:55:24,CUST-00393,  EMEA ,online,SKU-1069,Hero Blister,miniatures,12,58.00,0.20,pending,1
ORD-002913,2025-04-15 00:41:11,CUST-01353,EMEA,retail,SKU-1170,Card Sleeves,Accessories,3,38.11,0.25,cancelled,12
ORD-001819,2025-12-30 12:23:33,CUST-00212,LATAM,online,SKU-1359,500pc Night Market,Puzzles,1,$13.55,0.00,cancelled,2
ORD-000631,01/26/2026,CUST-01285,LATAM,wholesale,SKU-1113,Card Sleeves,Accessories,4,6.45,0.00,completed,2
ORD-002364,21-Mar-2025,CUST-01779,North America,wholesale,SKU-1074,Paint Set,Miniatures,1,135.34,0.00,pending,16
ORD-004901,01/27/2026,CUST-00420,EMEA,retail,SKU-1264,Cosmetic Bundle,Digital,1,15.49,0.00,pending,15
ORD-001934,2026-03-31 20:22:58,,apac,retail,SKU-1393,Bundle Case,Trading Cards,2,246.58,0.25,completed,15
ORD-003106,2026-05-10 21:13:55,CUST-00646,North America,wholesale,SKU-1264,Cosmetic Bundle,  Digital ,1,47.92,0.00,refunded,16
ORD-004389,2025-08-31 01:26:17,CUST-00538,EMEA,wholesale,SKU-1287,1000pc Coastline,Puzzles,3,23.32,0.00,pending,10
ORD-002829,2026-05-12 20:19:06,CUST-00894,EMEA,retail,SKU-1281,Castle Siege,Board Games,1,77.84,0.10,pending,3
ORD-003439,2025-06-11 19:47:04,CUST-01144,EMEA,PARTNER,SKU-1236,Harvest Moon Valley,BOARD GAMES,3,45.00,0.15,cancelled,21
ORD-003408,10-Sep-2025,CUST-00626,North America,  retail ,SKU-1358,Cosmetic Bundle,Digital,2,30.48,0.05,refunded,16
ORD-000728,2026-03-29 09:38:33,CUST-00567,LATAM,online,SKU-1101,Paint Set,Miniatures,2,146.83,0.00,refunded,11
ORD-002777,30-Sep-2025,CUST-01493,LATAM,online,SKU-1247,Cosmetic Bundle,  Digital ,1,57.96,0.00,refunded,17
ORD-004836,30-Apr-2026,CUST-01402,EMEA,retail,SKU-1001,Dice Set,Accessories,1,18.09,0.20,cancelled,12
ORD-003987,04/27/2026,CUST-01705,EMEA,online,SKU-1085,Paint Set,Miniatures,2,80.14,0.15,completed,19
ORD-003117,2025-03-01 18:45:01,CUST-00668,North America,,SKU-1035,Paint Set,  Miniatures ,3,48.62,0.10,pending,19
ORD-002052,2026-04-10 00:35:03,CUST-00417,North America,online,SKU-1100,2000pc Star Chart,Puzzles,1,25.33,0.15,pending,17
ORD-004819,10-Apr-2025,CUST-01023,EMEA,retail,SKU-1174,Season Pass,Digital,5,46.41,0.00,cancelled,13
ORD-001600,2026-01-21 15:23:58,CUST-01789,  EMEA ,  wholesale ,SKU-1300,Dice Set,Accessories,1,21.40,0.00,refunded,19
ORD-004559,2026-05-30T05:19:17Z,CUST-01159,APAC,partner,SKU-1010,Hero Blister,Miniatures,2,116.61,0.00,refunded,17
ORD-001109,19-Apr-2026,CUST-00865,  APAC ,wholesale,SKU-1225,Booster Pack,Trading Cards,1,34.77,0.15,refunded,16
ORD-001619,19-Jun-2025,CUST-01249,LATAM,partner,SKU-1265,Paint Set,miniatures,5,29.08,0.00,cancelled,20
ORD-003343,02/07/2026,CUST-00197,EMEA,wholesale,SKU-1355,Dungeon Delve,board games,3,69.65,0.00,cancelled,9
ORD-000105,2025-01-01 10:54:42,CUST-00227,APAC,,SKU-1235,Collector Box,Trading Cards,1,154.46,0.05,pending,18
ORD-002649,2025-04-30 02:01:02,CUST-01023,apac,  retail ,SKU-1369,Dice Set,Accessories,1,20.99,0.00,refunded,10
ORD-000822,01/23/2026,CUST-00069,EMEA,  online ,SKU-1373,Terrain Kit,Miniatures,1,103.93,0.00,cancelled,13
ORD-000497,2026-04-30 16:29:56,CUST-00287,LATAM,wholesale,SKU-1143,Expansion Key,Digital,3,43.29,0.00,cancelled,1
ORD-002887,2026-02-26 16:59:51,CUST-00583,LATAM,online,SKU-1116,Promo Tin,Trading Cards,1,40.30,0.00,refunded,8
ORD-004330,2025-05-30 03:15:19,CUST-01228,LATAM,partner,SKU-1166,Expansion Key,Digital,4,9.76,0.20,refunded,
ORD-003197,06/05/2026,CUST-00738,LATAM,partner,SKU-1294,Expansion Key,Digital,2,32.60,0.00,pending,16
ORD-001952,2025-04-01 07:48:43,CUST-00513,North America,wholesale,SKU-1017,Paint Set,Miniatures,1,144.21,0.00,refunded,7
ORD-000103,10-Feb-2026,CUST-00300,APAC,retail,SKU-1302,Booster Pack,  Trading Cards ,5,235.42,0.00,pending,2
ORD-001350,2025-02-18 07:06:59,CUST-01006,LATAM,WHOLESALE,SKU-1329,Booster Pack,Trading Cards,4,12.12,0.25,pending,6
ORD-002089,2025-03-07 22:30:31,CUST-01628,EMEA,online,SKU-1279,Playmat,Accessories,2,36.87,0.20,refunded,21
ORD-000747,2025-06-13 08:52:15,CUST-01402,North America,  online ,SKU-1324,Dice Set,Accessories,2,23.49,0.00,cancelled,19
ORD-003084,04/09/2026,CUST-01131,North America,retail,SKU-1029,Dice Set,Accessories,1,5.77,0.00,refunded,17
ORD-004924,11/07/2025,CUST-01296,  North America ,wholesale,SKU-1319,Trade Winds,Board Games,2,41.97,0.00,completed,3
ORD-003635,01/22/2026,CUST-00251,North America,retail,SKU-1064,Playmat,Accessories,1,12.54,0.00,cancelled,1
ORD-002779,2026-05-31 17:05:52,CUST-01736,EMEA,  online ,SKU-1125,Expansion Key,Digital,5,59.77,0.00,cancelled,15
ORD-002903,03/26/2026,CUST-00470,EMEA,wholesale,SKU-1352,Season Pass,Digital,1,32.28,0.00,completed,19
ORD-001291,06-Apr-2026,CUST-01714,  EMEA ,online,SKU-1201,Hero Blister,Miniatures,4,114.45,0.00,pending,12
ORD-000724,09/29/2025,CUST-00752,EMEA,online,SKU-1390,Expansion Key,Digital,3,32.64,0.00,refunded,19
ORD-004967,2025-12-13T19:15:40Z,CUST-00889,LATAM,retail,SKU-1375,Card Sleeves,Accessories,4,$13.68,0.20,pending,16
ORD-000205,2025-03-25 18:05:36,CUST-01339,apac,retail,SKU-1132,Trade Winds,board games,1,68.05,0.00,completed,4
ORD-004292,2026-05-27 20:27:15,CUST-00253,APAC,online,SKU-1128,Playmat,Accessories,1,$35.88,0.05,pending,9
ORD-002421,2026-04-05 12:04:53,CUST-00006,LATAM,online,SKU-1108,Playmat,Accessories,4,24.31,0.25,pending,6
ORD-000252,2025-06-29 18:35:30,CUST-00411,EMEA,wholesale,SKU-1087,Terrain Kit,Miniatures,-1,56.89,0.00,completed,9
ORD-002043,2026-01-06 02:47:58,CUST-01389,APAC,wholesale,SKU-1188,Playmat,Accessories,3,$7.57,0.00,refunded,10
ORD-002134,2025-06-04 07:15:49,CUST-01410,EMEA,partner,SKU-1246,Playmat,Accessories,5,17.18,0.00,refunded,15
ORD-002002,02/26/2025,CUST-01738,APAC,wholesale,SKU-1117,Expansion Key,Digital,1,1.09,0.25,pending,11
ORD-000373,11/17/2025,CUST-00319,LATAM,retail,SKU-1255,Bundle Case,Trading Cards,1,114.88,0.00,cancelled,11
ORD-002785,2025-10-20 04:28:19,CUST-01626,LATAM,partner,SKU-1237,Castle Siege,Board Games,2,$50.19,0.00,pending,8
ORD-000286,2026-01-16 17:58:05,CUST-01316,North America,partner,SKU-1396,Trade Winds,Board Games,5,54.64,0.25,refunded,10
ORD-004270,2025-05-15 13:46:33,CUST-00077,emea,wholesale,SKU-1260,Terrain Kit,miniatures,8,76.03,0.00,completed,
ORD-004162,01/23/2026,CUST-01519,EMEA,partner,SKU-1065,Season Pass,DIGITAL,3,45.24,0.00,refunded,10
ORD-004052,11/08/2025,CUST-01593,EMEA,  partner ,SKU-1399,Expansion Key,Digital,2,23.18,0.00,pending,10
ORD-004496,2026-05-24T21:29:17Z,CUST-00916,APAC,retail,SKU-1339,Promo Tin,Trading Cards,3,128.89,0.25,pending,12
ORD-002017,2026-03-21 11:34:05,CUST-01564,APAC,retail,SKU-1054,1000pc Coastline,PUZZLES,2,18.27,0.15,refunded,1
ORD-000332,06-Jan-2026,CUST-01513,APAC,wholesale,SKU-1379,Card Sleeves,Accessories,1,23.87,0.00,completed,1
ORD-002054,2026-05-26 09:08:30,CUST-00205,APAC,retail,SKU-1213,500pc Night Market,Puzzles,1,20.49,0.15,refunded,13
ORD-004667,2026-02-21 18:35:43,CUST-00991,,  retail ,SKU-1362,Terrain Kit,Miniatures,1,$108.00,0.05,completed,9
ORD-003653,2025-07-05 03:09:06,CUST-01233,North America,partner,SKU-1332,Harvest Moon Valley,Board Games,4,48.24,0.00,completed,7
ORD-001403,01/11/2026,CUST-01751,EMEA,wholesale,SKU-1067,Warband Set,  Miniatures ,1,79.35,0.00,refunded,
ORD-003891,16-Jun-2025,CUST-00731,APAC,online,SKU-1326,Card Sleeves,Accessories,12,7.16,0.00,completed,11
ORD-004685,2025-11-03 10:59:28,CUST-00947,APAC,retail,SKU-1266,Warband Set,Miniatures,12,28.93,0.20,cancelled,6
ORD-000307,2025-02-10 19:26:10,CUST-00957,APAC,online,SKU-1385,1000pc Coastline,PUZZLES,8,26.86,0.00,completed,17
ORD-003952,2025-05-10 23:37:09,CUST-00525,North America,partner,SKU-1034,Hero Blister,Miniatures,2,56.90,0.00,pending,2
ORD-000907,18-Jun-2025,CUST-01146,APAC,wholesale,SKU-1145,Castle Siege,Board Games,1,66.29,0.00,completed,13
ORD-003187,2025-07-28 22:54:14,CUST-01630,North America,partner,SKU-1221,Terrain Kit,miniatures,1,25.05,0.05,refunded,7
ORD-004417,2026-06-23 21:08:14,CUST-00572,LATAM,online,SKU-1106,Expansion Key,Digital,1,2.89,0.05,completed,5
ORD-003061,2026-03-02 18:06:15,CUST-00851,LATAM,retail,SKU-1273,Playmat,accessories,1,38.40,0.00,pending,15
ORD-000843,2025-02-03 16:42:01,CUST-00941,LATAM,online,SKU-1207,Starter Deck,Trading Cards,1,181.79,0.00,completed,1
ORD-003109,09-Jul-2025,CUST-00979,North America,ONLINE,SKU-1061,1000pc Coastline,  Puzzles ,2,$30.23,0.00,pending,6
ORD-000534,2025-02-07 04:51:41,CUST-01105,North America,wholesale,SKU-1368,Starter Deck,Trading Cards,5,93.86,0.00,cancelled,19
ORD-003665,08/05/2025,CUST-01496,EMEA,partner,SKU-1251,500pc Night Market,Puzzles,8,27.87,0.00,completed,8
ORD-000040,2025-02-21 17:18:38,CUST-00087,APAC,online,SKU-1120,Season Pass,  Digital ,1,24.41,0.20,completed,12
ORD-000122,2025-01-20 08:27:46,CUST-00838,EMEA,retail,SKU-1213,Season Pass,Digital,1,49.44,0.15,completed,11
ORD-002350,2025-05-29 09:26:48,CUST-00702,North America,partner,SKU-1116,Hero Blister,Miniatures,1,127.96,0.00,cancelled,3
ORD-002805,2025-09-26T18:21:07Z,CUST-01549,LATAM,  wholesale ,SKU-1303,1000pc Coastline,PUZZLES,2,11.92,0.00,pending,20
ORD-004732,13-Dec-2025,CUST-00339,North America,retail,SKU-1029,Season Pass,Digital,1,12.34,0.00,completed,18
ORD-000312,19-Dec-2025,CUST-00466,APAC,partner,SKU-1389,Collector Box,Trading Cards,12,144.62,0.15,pending,8
ORD-003689,2026-06-14 00:03:15,CUST-01525,North America,wholesale,SKU-1370,Dungeon Delve,Board Games,1,67.60,0.00,cancelled,1
ORD-002313,24-May-2026,CUST-00269,EMEA,wholesale,SKU-1009,Cosmetic Bundle,Digital,1,25.91,0.00,pending,14
ORD-004977,10/23/2025,CUST-01642,APAC,retail,SKU-1224,2000pc Star Chart,Puzzles,1,27.83,0.15,pending,7
ORD-003348,2026-01-14 04:51:10,CUST-00066,EMEA,retail,SKU-1194,1000pc Coastline,PUZZLES,2,$26.56,0.00,refunded,21
ORD-003984,15-Jul-2025,CUST-00733,LATAM,online,SKU-1080,Terrain Kit,Miniatures,1,60.50,0.00,pending,18
ORD-000090,02-Oct-2025,CUST-00798,APAC,retail,SKU-1296,Dice Set,accessories,1,12.92,0.00,completed,4
ORD-002303,03/05/2025,CUST-00820,North America,retail,SKU-1322,Season Pass,Digital,5,50.20,0.20,pending,4
ORD-003982,11/03/2025,CUST-01123,  LATAM ,WHOLESALE,SKU-1237,Promo Tin,Trading Cards,4,49.33,0.00,refunded,21
ORD-000879,06/10/2026,CUST-00549,LATAM,retail,SKU-1163,1000pc Coastline,Puzzles,2,33.96,0.00,cancelled,5
ORD-002494,02/05/2026,CUST-00712,APAC,retail,SKU-1288,Hero Blister,Miniatures,3,145.46,0.10,completed,2
ORD-002449,2025-01-30 13:17:49,CUST-01092,LATAM,partner,SKU-1168,500pc Night Market,Puzzles,1,24.39,0.00,pending,15
ORD-004881,2025-06-30T15:52:13Z,CUST-00558,latam,wholesale,SKU-1098,Card Sleeves,  Accessories ,-1,33.09,0.00,pending,12
ORD-002396,2025-10-01 18:18:18,CUST-01757,  LATAM ,wholesale,SKU-1198,2000pc Star Chart,Puzzles,3,18.99,0.00,completed,2
ORD-003298,21-Apr-2025,CUST-01086,North America,online,SKU-1349,Bundle Case,Trading Cards,1,$117.04,0.00,pending,13
ORD-004170,06/06/2025,CUST-01590,EMEA,wholesale,SKU-1107,Card Sleeves,Accessories,5,33.17,0.00,refunded,4
ORD-003647,2026-04-21 01:55:14,CUST-01586,North America,retail,SKU-1074,Booster Pack,Trading Cards,2,112.31,0.00,completed,1
